head,tail,label,predict
m.03c5y,m.06bnz,/people/person/place_lived,/people/person/nationality
m.08mr6l,m.03rjj,/people/person/place_lived,NA
m.08597s,m.07_f2,/people/person/place_lived,NA
m.092c6v,m.0tlc9,/people/person/place_lived,NA
m.0k_g40,m.013yq,/people/person/place_lived,NA
m.026scht,m.013yq,/people/person/place_lived,NA
m.06dsx_,m.04ykg,/people/person/place_lived,NA
m.05gt_s,m.02_286,/people/person/place_lived,/people/person/place_lived
m.06p430,m.0hptm,/people/person/place_lived,/people/person/place_lived
m.03g9qt,m.0fvvz,/people/person/place_lived,NA
m.0kzk4,m.0b90_r,/people/person/place_lived,/people/person/nationality
m.0285jd1,m.02rn3q3,/people/person/place_lived,NA
m.02kb35b,m.0d6lp,/people/person/place_lived,NA
m.018fzs,m.081yw,/people/person/place_lived,NA
m.01dsgp,m.04hhv,/people/person/place_lived,/people/person/nationality
m.01z6ls,m.0498y,/people/person/place_lived,NA
m.01z6ls,m.0498y,/people/person/place_lived,NA
m.01z6ls,m.0498y,/people/person/place_lived,NA
m.01z6ls,m.0498y,/people/person/place_lived,NA
m.01z6ls,m.0498y,/people/person/place_lived,NA
m.01z6ls,m.0498y,/people/person/place_lived,NA
m.01z6ls,m.0498y,/people/person/place_lived,NA
m.01z6ls,m.0498y,/people/person/place_lived,NA
m.01z6ls,m.0498y,/people/person/place_lived,NA
m.01z6ls,m.0498y,/people/person/place_lived,NA
m.01z6ls,m.0498y,/people/person/place_lived,NA
m.019z7q,m.09r12,/people/person/place_lived,NA
m.0cdhk6,m.02xry,/people/person/place_lived,NA
m.01ydzx,m.0cxgc,/people/person/place_lived,NA
m.025xxh2,m.013yq,/people/person/place_lived,NA
m.0dvsz6,m.04sqj,/people/person/place_lived,NA
m.08cnms,m.0xn99,/people/person/place_lived,/people/person/place_lived
m.021h8y,m.071cn,/people/person/place_lived,NA
m.02pslt_,m.05kj_,/people/person/place_lived,NA
m.0f0y8,m.0d6lp,/people/person/place_lived,NA
m.0dh4n6,m.0g6ff,/people/person/place_lived,NA
m.025zdjf,m.05qtj,/people/person/place_lived,NA
m.03cfjg,m.05jbn,/people/person/place_lived,NA
m.0ks7xv,m.04sqj,/people/person/place_lived,/people/person/place_lived
m.022rx7,m.013yq,/people/person/place_lived,NA
m.06vx9r,m.0345h,/people/person/place_lived,/people/person/nationality
m.0277g9,m.07z1m,/people/person/place_lived,NA
m.02pglsm,m.01kk8b,/people/person/place_lived,NA
m.0nb0_,m.06mkj,/people/person/place_lived,/people/person/nationality
m.032dl2,m.0498y,/people/person/place_lived,NA
m.01f0yh,m.02xry,/people/person/place_lived,NA
m.03hp8m2,m.0f8l9c,/people/person/place_lived,NA
m.0mdz2,m.03spz,/people/person/place_lived,NA
m.02plkhg,m.0d9jr,/people/person/place_lived,NA
m.02r76y3,m.05mph,/people/person/place_lived,NA
m.02r76y3,m.0n6bs,/people/person/place_lived,NA
m.02q7fxz,m.0101t6,/people/person/place_lived,NA
m.016lb3,m.01_d4,/people/person/place_lived,NA
m.021d6g,m.01_d4,/people/person/place_lived,NA
m.01h7h0,m.0chghy,/people/person/place_lived,/people/person/nationality
m.032grx,m.0f8l9c,/people/person/place_lived,/people/person/nationality
m.0b33q3,m.02_286,/people/person/place_lived,NA
m.08q70r,m.01_d4,/people/person/place_lived,NA
m.02cvn,m.0430_,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,/people/person/nationality
m.03gvq8,m.03spz,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,/people/person/nationality
m.03gvq8,m.03spz,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,/people/person/nationality
m.03gvq8,m.03spz,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,/people/person/nationality
m.03gvq8,m.03spz,/people/person/place_lived,/people/person/nationality
m.03gvq8,m.03spz,/people/person/place_lived,/people/person/nationality
m.03gvq8,m.03spz,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,/people/person/nationality
m.03gvq8,m.03spz,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,NA
m.03gvq8,m.03spz,/people/person/place_lived,/people/person/nationality
m.03gvq8,m.0430_,/people/person/place_lived,NA
m.05q711t,m.01x73,/people/person/place_lived,NA
m.026fxzp,m.094jv,/people/person/place_lived,NA
m.0lkr7,m.0chrx,/people/person/place_lived,NA
m.02ph38f,m.05kj_,/people/person/place_lived,NA
m.01651q,m.03s0w,/people/person/place_lived,NA
m.01651q,m.0s5kp,/people/person/place_lived,NA
m.01651q,m.059f4,/people/person/place_lived,NA
m.01651q,m.0jfqp,/people/person/place_lived,NA
m.01651q,m.01n7q,/people/person/place_lived,NA
m.01651q,m.07z1m,/people/person/place_lived,NA
m.01651q,m.0vbk,/people/person/place_lived,NA
m.06bpxx,m.06srk,/people/person/place_lived,NA
m.03d1jgf,m.01sn3,/people/person/place_lived,NA
m.026288,m.0vbk,/people/person/place_lived,NA
m.05zmgmc,m.05qtj,/people/person/place_lived,NA
m.0krz_,m.01_d4,/people/person/place_lived,NA
m.03jyp3,m.0h7h6,/people/person/place_lived,NA
m.024zmb,m.01x73,/people/person/place_lived,NA
m.045zxl,m.013yq,/people/person/place_lived,NA
m.028dhh,m.05fhy,/people/person/place_lived,NA
m.028dhh,m.0488g,/people/person/place_lived,NA
m.03l6_7,m.01jr6,/people/person/place_lived,NA
m.074hn0,m.03rjj,/people/person/place_lived,/people/person/nationality
m.04lmqm,m.03s5t,/people/person/place_lived,NA
m.017xm3,m.0cm1sn,/people/person/place_lived,NA
m.017xm3,m.0498y,/people/person/place_lived,NA
m.01m9rlq,m.03rjj,/people/person/place_lived,NA
m.099h29,m.0hzlz,/people/person/place_lived,NA
m.02pnb23,m.03shp,/people/person/place_lived,NA
m.0kxrb,m.024l5n,/people/person/place_lived,NA
m.0kxrb,m.0494n,/people/person/place_lived,NA
m.0kxrb,m.02bt0_,/people/person/place_lived,NA
m.0grvfz,m.0r4xt,/people/person/place_lived,NA
m.037g0,m.05qtj,/people/person/place_lived,NA
m.065yj7,m.01jr6,/people/person/place_lived,NA
m.026tnmz,m.013yq,/people/person/place_lived,NA
m.04zzbw,m.0d060g,/people/person/place_lived,/people/person/nationality
m.02_4lg,m.0pmq2,/people/person/place_lived,/people/person/place_lived
m.0fhkx,m.03s0w,/people/person/place_lived,NA
m.0fhkx,m.081yw,/people/person/place_lived,NA
m.03t1sm,m.01sn3,/people/person/place_lived,NA
m.06chf,m.0chghy,/people/person/place_lived,NA
m.03hrs9,m.0dprg,/people/person/place_lived,NA
m.02q435m,m.07z1m,/people/person/place_lived,NA
m.01wy12,m.0chghy,/people/person/place_lived,/people/person/nationality
m.09k0f,m.0d04z6,/people/person/place_lived,NA
m.09k0f,m.0d04z6,/people/person/place_lived,NA
m.0ph8g,m.05qtj,/people/person/place_lived,/people/person/place_lived
m.027jv8,m.04ly1,/people/person/place_lived,NA
m.09zf0z,m.0f8l9c,/people/person/place_lived,NA
m.0f75t9,m.06mkj,/people/person/place_lived,/people/person/nationality
m.058g35,m.0f8l9c,/people/person/place_lived,NA
m.01k0jf,m.06q1r,/people/person/place_lived,/people/person/nationality
m.0fkb_v,m.0chghy,/people/person/place_lived,/people/person/nationality
m.025b6s,m.03s0w,/people/person/place_lived,NA
m.02_yms,m.03v1s,/people/person/place_lived,NA
m.04l8cr,m.0c_m3,/people/person/place_lived,NA
m.06l9ln,m.019fh,/people/person/place_lived,NA
m.0948xk,m.07ssc,/people/person/place_lived,NA
m.02rp4l,m.0345h,/people/person/place_lived,/people/person/nationality
m.0czmyz,m.04sqj,/people/person/place_lived,NA
m.03dlr,m.06n8j,/people/person/place_lived,NA
m.06qd3p,m.0d060g,/people/person/place_lived,/people/person/nationality
m.05qsh1,m.05qtj,/people/person/place_lived,NA
m.02wyc0,m.0f1_p,/people/person/place_lived,NA
m.026dfrz,m.02_286,/people/person/place_lived,NA
m.02psbh5,m.0vbk,/people/person/place_lived,NA
m.075k4c,m.06qd3,/people/person/place_lived,NA
m.05sc7g,m.027rn,/people/person/place_lived,NA
m.075wc7,m.02_286,/people/person/place_lived,NA
m.083rl,m.0d6lp,/people/person/place_lived,NA
m.04brcl,m.01vsl,/people/person/place_lived,/people/person/place_lived
m.04brcl,m.01n4w,/people/person/place_lived,NA
m.05214n,m.013yq,/people/person/place_lived,NA
m.05214n,m.0498y,/people/person/place_lived,NA
m.05214n,m.02xry,/people/person/place_lived,NA
m.05214n,m.02xry,/people/person/place_lived,NA
m.05214n,m.02xry,/people/person/place_lived,NA
m.01p4v6,m.013yq,/people/person/place_lived,NA
m.0grhr7,m.01n7q,/people/person/place_lived,NA
m.09_9nl,m.05bcl,/people/person/place_lived,NA
m.09_9nl,m.01l63,/people/person/place_lived,NA
m.09_9nl,m.012wgb,/people/person/place_lived,/people/person/nationality
m.09_9nl,m.012wgb,/people/person/place_lived,/people/person/nationality
m.07gzg1,m.03rjj,/people/person/place_lived,NA
m.02q87n7,m.01x73,/people/person/place_lived,NA
m.07hyk,m.02_286,/people/person/place_lived,NA
m.05pn4f,m.0tz01,/people/person/place_lived,NA
m.04lg6,m.07_pf,/people/person/place_lived,NA
m.02m7yd,m.0dlm_,/people/person/place_lived,NA
m.02m7yd,m.03shp,/people/person/place_lived,/people/person/nationality
m.02m7yd,m.03shp,/people/person/place_lived,NA
m.0266vwp,m.0488g,/people/person/place_lived,NA
m.03c7brt,m.0f__1,/people/person/place_lived,NA
m.0flzh,m.03rjj,/people/person/place_lived,/people/person/nationality
m.05_3mx,m.0y1rf,/people/person/place_lived,/people/person/place_lived
m.027_zq,m.04rrd,/people/person/place_lived,NA
m.02vmj5l,m.03rk0,/people/person/place_lived,/people/person/nationality
m.0bk97l,m.0824r,/people/person/place_lived,NA
m.02vsp,m.0d6lp,/people/person/place_lived,NA
m.03h1cv,m.07dv8,/people/person/place_lived,NA
m.01gz1b,m.0h7h6,/people/person/place_lived,NA
m.0156xb,m.05mph,/people/person/place_lived,NA
m.040nwr,m.03rk0,/people/person/place_lived,/people/person/nationality
m.04wwh,m.03rjj,/people/person/place_lived,NA
m.03tvmx,m.071cn,/people/person/place_lived,NA
m.09trb1,m.05b7q,/people/person/place_lived,/people/person/nationality
m.026y0_s,m.0y1rf,/people/person/place_lived,/people/person/place_lived
m.026djsz,m.03spz,/people/person/place_lived,/people/person/nationality
m.02vr44z,m.05qtj,/people/person/place_lived,/people/person/place_lived
m.04wr92,m.013yq,/people/person/place_lived,NA
m.03d9jds,m.03gj2,/people/person/place_lived,/people/person/nationality
m.01thv7,m.04hqz,/people/person/place_lived,NA
m.06cx81,m.02_286,/people/person/place_lived,NA
m.07dzfz,m.05jbn,/people/person/place_lived,NA
m.06tm33,m.03s0w,/people/person/place_lived,NA
m.0ktdw_,m.0d6lp,/people/person/place_lived,NA
m.0dn885,m.0hzlz,/people/person/place_lived,NA
m.02wb284,m.04rrd,/people/person/place_lived,NA
m.0fx25k,m.04ykg,/people/person/place_lived,NA
m.0gy5ws,m.05mph,/people/person/place_lived,NA
m.01vvgkv,m.0hjy,/people/person/place_lived,NA
m.01vvgkv,m.0hjy,/people/person/place_lived,NA
m.02840y,m.01b85,/people/person/place_lived,/people/person/place_lived
m.024skq,m.01n7q,/people/person/place_lived,NA
m.08x_t9,m.019fh,/people/person/place_lived,NA
m.08k78h,m.06bnz,/people/person/place_lived,NA
m.0bgbjn,m.013yq,/people/person/place_lived,NA
m.01pkks,m.07m_f,/people/person/place_lived,NA
m.0606x3,m.06mkj,/people/person/place_lived,NA
m.0839s,m.0d060g,/people/person/place_lived,NA
m.02x5wfy,m.02_286,/people/person/place_lived,NA
m.03cjzz,m.081yw,/people/person/place_lived,NA
m.03tnlt,m.02xry,/people/person/place_lived,NA
m.03g05z,m.0hzlz,/people/person/place_lived,NA
m.01byc4,m.01p8s,/people/person/place_lived,NA
m.0chyrx,m.01x73,/people/person/place_lived,NA
m.01rfdq,m.01_d4,/people/person/place_lived,NA
m.0btnwn,m.04ykg,/people/person/place_lived,NA
m.011l0v,m.0b90_r,/people/person/place_lived,NA
m.0f7h2v,m.0d6lp,/people/person/place_lived,NA
m.02qg6y,m.0f8l9c,/people/person/place_lived,NA
m.02qg6y,m.0f8l9c,/people/person/place_lived,NA
m.02qg6y,m.0f8l9c,/people/person/place_lived,NA
m.03wpdfy,m.01m1_d,/people/person/place_lived,NA
m.03k59x,m.04sqj,/people/person/place_lived,/people/person/place_lived
m.0d1mxd,m.02_286,/people/person/place_lived,/people/person/place_lived
m.08rq_j,m.03shp,/people/person/place_lived,/people/person/nationality
m.02810c9,m.03spz,/people/person/place_lived,NA
m.08n_nb,m.05b4w,/people/person/place_lived,NA
m.08rxmc,m.0f8l9c,/people/person/place_lived,NA
m.02jq1,m.0l6t9,/people/person/place_lived,NA
m.02jq1,m.0l6t9,/people/person/place_lived,NA
m.02jq1,m.0c_m3,/people/person/place_lived,NA
m.02jq1,m.0c_m3,/people/person/place_lived,NA
m.02y_z0j,m.01_d4,/people/person/place_lived,NA
m.02c6ck,m.06yxd,/people/person/place_lived,NA
m.079vh1,m.01cx_,/people/person/place_lived,NA
m.079vh1,m.0dttf,/people/person/place_lived,NA
m.0hfwb,m.05qtj,/people/person/place_lived,NA
m.0hfwb,m.01n4w,/people/person/place_lived,NA
m.01ffz4,m.0824r,/people/person/place_lived,NA
m.06hly,m.01cx_,/people/person/place_lived,NA
m.027jjn,m.02_286,/people/person/place_lived,NA
m.0cj27q,m.01n7q,/people/person/place_lived,NA
m.03hh8yy,m.094jv,/people/person/place_lived,NA
m.0ctpbh,m.059f4,/people/person/place_lived,NA
m.0cfy3s,m.03spz,/people/person/place_lived,/people/person/nationality
m.04jhll_,m.09bjv,/people/person/place_lived,NA
m.034bs,m.05qtj,/people/person/place_lived,NA
m.01vrncs,m.04ykg,/people/person/place_lived,NA
m.0ct_72,m.07_pf,/people/person/place_lived,NA
m.0l99s,m.05qtj,/people/person/place_lived,NA
m.04w2_r,m.03s0w,/people/person/place_lived,NA
m.01ggm,m.0f2rq,/people/person/place_lived,NA
m.0dmy0j,m.03rjj,/people/person/place_lived,NA
m.0fbs4y,m.0198dl,/people/person/place_lived,NA
m.0dmxpc,m.0345h,/people/person/place_lived,NA
m.03hxrd,m.05qtj,/people/person/place_lived,NA
m.03hxrd,m.0f8l9c,/people/person/place_lived,/people/person/nationality
m.01bfgv,m.03shp,/people/person/place_lived,/people/person/nationality
m.03cy9y8,m.01n4w,/people/person/place_lived,NA
m.0bj7n,m.0345h,/people/person/place_lived,NA
m.0bj7n,m.01n7q,/people/person/place_lived,NA
m.02b29,m.01_d4,/people/person/place_lived,NA
m.097g07,m.0hptm,/people/person/place_lived,/people/person/place_lived
m.03lytp,m.06bnz,/people/person/place_lived,NA
m.0chq0_,m.06yxd,/people/person/place_lived,/people/person/place_lived
m.0gtr0,m.027rn,/people/person/place_lived,NA
m.02rllb7,m.0824r,/people/person/place_lived,NA
m.02rllb7,m.0fw2y,/people/person/place_lived,NA
m.0f_1zj,m.09bjv,/people/person/place_lived,NA
m.01phkr,m.0m75g,/people/person/place_lived,NA
m.0758nl,m.051x0y,/people/person/place_lived,NA
m.0758nl,m.03zx_y,/people/person/place_lived,NA
m.09x62f,m.02_286,/people/person/place_lived,NA
m.04rz1l,m.0f8l9c,/people/person/place_lived,NA
m.04rz1l,m.0mgy9,/people/person/place_lived,NA
m.0fbbl,m.0sp6s,/people/person/place_lived,NA
m.01jf6n,m.04ykg,/people/person/place_lived,NA
m.02nc3h,m.03v1s,/people/person/place_lived,NA
m.0c7mz0,m.0f8l9c,/people/person/place_lived,NA
m.09h_q,m.0g6ff,/people/person/place_lived,NA
m.02p_jkr,m.01_d4,/people/person/place_lived,NA
m.02841w,m.03rjj,/people/person/place_lived,/people/person/nationality
m.0488hr8,m.01yj2,/people/person/place_lived,NA
m.02sdx,m.07wrz,/people/person/place_lived,NA
m.06frzf,m.01mgfl,/people/person/place_lived,NA
m.05dz7n,m.03rk0,/people/person/place_lived,NA
m.05v3j5q,m.01jr6,/people/person/place_lived,NA
m.02z1m5p,m.07z1m,/people/person/place_lived,NA
m.02rr00n,m.04hqz,/people/person/place_lived,NA
m.018ykd,m.03spz,/people/person/place_lived,NA
m.0c9hm,m.05qtj,/people/person/place_lived,NA
m.04s9n,m.0xff,/people/person/place_lived,NA
m.0662pfy,m.04sqj,/people/person/place_lived,NA
m.037n_q,m.0hzlz,/people/person/place_lived,NA
m.03tqb0,m.05mph,/people/person/place_lived,NA
m.0255sz,m.03s5t,/people/person/place_lived,NA
m.0bmp61,m.01znc_,/people/person/place_lived,/people/person/nationality
m.04j0xs,m.013yq,/people/person/place_lived,NA
m.025kb5,m.04rrd,/people/person/place_lived,NA
m.025kb5,m.04rrd,/people/person/place_lived,NA
m.030hh8,m.02rf94y,/people/person/place_lived,NA
m.043ks,m.0k6nt,/people/person/place_lived,NA
m.02ct_k,m.01cx_,/people/person/place_lived,NA
m.02ct_k,m.01_d4,/people/person/place_lived,NA
m.015f7,m.0r0m6,/people/person/place_lived,NA
m.016kjs,m.013yq,/people/person/place_lived,NA
m.02p45h,m.05cgv,/people/person/place_lived,/people/person/nationality
m.05jm9v,m.05ywg,/people/person/place_lived,NA
m.065rkn,m.05r4w,/people/person/place_lived,NA
m.01nm94h,m.06mkj,/people/person/place_lived,/people/person/nationality
m.07dln8,m.02frhbc,/people/person/place_lived,NA
m.03_hzr,m.0f8l9c,/people/person/place_lived,NA
m.03_hzr,m.0f8l9c,/people/person/place_lived,/people/person/nationality
m.040597n,m.0d9jr,/people/person/place_lived,NA
m.01_bl7,m.0d6lp,/people/person/place_lived,NA
m.08vzd9,m.0tl6d,/people/person/place_lived,NA
m.07g92_,m.0653gn,/people/person/place_lived,NA
m.07g92_,m.01n7q,/people/person/place_lived,NA
m.0b07sy,m.0chghy,/people/person/place_lived,/people/person/nationality
m.05c038r,m.0hzlz,/people/person/place_lived,NA
m.04phqj,m.03l2n,/people/person/place_lived,NA
m.0_7q,m.06bnz,/people/person/place_lived,/people/person/nationality
m.084wz1,m.081yw,/people/person/place_lived,NA
m.0143y5,m.05b7q,/people/person/place_lived,NA
m.01c_xx,m.02_286,/people/person/place_lived,NA
m.0240z3,m.0d6lp,/people/person/place_lived,NA
m.030_wt,m.06mkj,/people/person/place_lived,/people/person/nationality
m.05qm40,m.01cx_,/people/person/place_lived,NA
m.03mwkz,m.0f__1,/people/person/place_lived,NA
m.01gkmx,m.01_d4,/people/person/place_lived,NA
m.0c1rfz,m.03rjj,/people/person/place_lived,/people/person/nationality
m.028tlb,m.013yq,/people/person/place_lived,NA
m.02592l,m.081yw,/people/person/place_lived,NA
m.015z4j,m.03kjh,/people/person/place_lived,NA
m.076svb,m.0k6nt,/people/person/place_lived,NA
m.03_yhx,m.01cx_,/people/person/place_lived,NA
m.05np4c,m.01n7q,/people/person/place_lived,NA
m.018_3q,m.01_d4,/people/person/place_lived,NA
m.08j2fz,m.0vbk,/people/person/place_lived,NA
m.048x3c,m.07t21,/people/person/place_lived,NA
m.01h2rl,m.05qtj,/people/person/place_lived,NA
m.01h2rl,m.0f8l9c,/people/person/place_lived,NA
m.07gv2h,m.0345h,/people/person/place_lived,NA
m.024sfb,m.01n7q,/people/person/place_lived,NA
m.029yb1,m.0chghy,/people/person/place_lived,NA
m.05pbllz,m.0d6lp,/people/person/place_lived,NA
m.0c3ldc,m.07z1m,/people/person/place_lived,NA
m.0597q0,m.0jdx,/people/person/place_lived,NA
m.02qc1b1,m.088q4,/people/person/place_lived,NA
m.049hbg,m.03rk0,/people/person/place_lived,/people/person/nationality
m.02x419,m.0345h,/people/person/place_lived,NA
m.06h_l,m.03rk0,/people/person/place_lived,NA
m.026470m,m.0d6lp,/people/person/place_lived,NA
m.02rd5rc,m.011wsc,/people/person/place_lived,NA
m.0hnp7,m.0f2wj,/people/person/place_lived,NA
m.04nk32,m.07z1m,/people/person/place_lived,NA
m.03tvfr,m.02_286,/people/person/place_lived,NA
m.0cd0t,m.02_286,/people/person/place_lived,NA
m.0498y,m.01wdcxk,/people/person/place_lived,NA
m.0498y,m.0271s5q,/people/person/place_lived,NA
m.0lbm2,m.0498y,/people/person/place_lived,NA
m.0lbm2,m.0498y,/people/person/place_lived,NA
m.04flhj,m.05qtj,/people/person/place_lived,NA
m.02r9hj0,m.0bxbr,/people/person/place_lived,NA
m.028cb1w,m.02frhbc,/people/person/place_lived,NA
m.05zw8q7,m.01jr6,/people/person/place_lived,NA
m.02x30ps,m.01x73,/people/person/place_lived,NA
m.02x30ps,m.06yxd,/people/person/place_lived,NA
m.02k9zpv,m.0d6lp,/people/person/place_lived,NA
m.01wyf8,m.01cx_,/people/person/place_lived,NA
m.051q5_,m.0h7h6,/people/person/place_lived,NA
m.07htsk,m.0d060g,/people/person/place_lived,NA
m.0cjcdj,m.04ly1,/people/person/place_lived,NA
m.02vn94,m.01cx_,/people/person/place_lived,/people/person/place_lived
m.04mzw77,m.03rk0,/people/person/place_lived,NA
m.026hsm1,m.0ycj7,/people/person/place_lived,NA
m.0264v7p,m.0nbwf,/people/person/place_lived,NA
m.0f7fy,m.05mph,/people/person/place_lived,/people/person/place_lived
m.03nrc_7,m.088q4,/people/person/place_lived,NA
m.03wv5jl,m.013yq,/people/person/place_lived,NA
m.02px5p1,m.0y1rf,/people/person/place_lived,NA
m.033tcw,m.04tgp,/people/person/place_lived,NA
m.09p4dz,m.02_286,/people/person/place_lived,NA
m.017fp0,m.03rjj,/people/person/place_lived,/people/person/nationality
m.024pwq,m.081mh,/people/person/place_lived,NA
m.0chtwj,m.059f4,/people/person/place_lived,NA
m.025v8tg,m.0f8l9c,/people/person/place_lived,NA
