head,tail,label,predict
Q7041317,Q16746939,said to be the same as,said to be the same as
Q3320047,Q2669401,said to be the same as,child
Q407171,Q239697,said to be the same as,said to be the same as
Q20950067,Q9842,said to be the same as,subsidiary
Q3173323,Q83278,said to be the same as,part of
Q651204,Q213027,said to be the same as,said to be the same as
Q252044,Q20001661,said to be the same as,mother
Q3245490,Q44047,said to be the same as,child
Q5548460,Q14508321,said to be the same as,said to be the same as
Q9161265,Q215501,said to be the same as,main subject
Q1428115,Q1035239,said to be the same as,said to be the same as
Q930372,Q551678,composer,composer
Q1659560,Q213592,composer,composer
Q742103,Q296804,composer,composer
Q2351397,Q7088143,composer,composer
Q189427,Q337206,composer,composer
Q203247,Q44122,composer,composer
Q16573232,Q379267,composer,composer
Q6516272,Q7426271,composer,composer
Q5595426,Q1069001,composer,composer
Q794532,Q170209,composer,composer
Q4813370,Q627269,composer,performer
Q15410861,Q323589,composer,composer
Q948566,Q246758,composer,composer
Q16156637,Q178336,composer,composer
Q3408990,Q50187,composer,composer
Q1299523,Q32849,composer,composer
Q15225985,Q1082896,composer,composer
Q1663240,Q311382,composer,composer
Q47075,Q312674,composer,composer
Q378784,Q215120,composer,composer
Q461669,Q270662,composer,composer
Q571197,Q372489,composer,composer
Q16986421,Q313270,composer,composer
Q838597,Q101698,composer,composer
Q275187,Q976575,composer,screenwriter
Q2877834,Q1275145,composer,composer
Q155006,Q233750,composer,performer
Q5092345,Q229732,composer,composer
Q216810,Q350704,composer,has part
Q3650355,Q128121,composer,performer
Q16429192,Q523053,composer,composer
Q24034578,Q76364,composer,composer
Q21888092,Q6680710,composer,composer
Q1457030,Q311382,composer,composer
Q24437428,Q185312,composer,composer
Q2031297,Q103767,composer,composer
Q308895,Q2831,composer,performer
Q374526,Q123829,composer,composer
Q1210827,Q207859,composer,composer
Q493656,Q294826,composer,composer
Q945685,Q920963,composer,composer
Q6683843,Q528663,composer,screenwriter
Q1363635,Q241250,composer,after a work by
Q698481,Q1493339,composer,performer
Q592291,Q217613,composer,composer
Q26869689,Q645980,composer,composer
Q45784,Q78475,composer,composer
Q20644536,Q505476,composer,performer
Q850445,Q57577,composer,performer
Q107270,Q1382495,composer,composer
Q19320,Q5415472,composer,composer
Q3850991,Q191957,composer,composer
Q538266,Q200131,composer,composer
Q5375051,Q1362037,composer,composer
Q1337202,Q41555,composer,composer
Q5271384,Q368274,composer,composer
Q320384,Q193338,composer,composer
Q745758,Q5960,league,league
Q222074,Q353508,league,league
Q679638,Q647746,league,league
Q1613713,Q294332,league,league
Q1474239,Q233199,league,league
Q223511,Q1215884,league,league
Q301332,Q485568,league,league
Q244981,Q44763,league,league
Q603085,Q954911,league,league
Q4917491,Q2750075,league,league
Q1329368,Q680619,league,league
Q3276051,Q1101443,league,league
Q48939,Q48837,league,league
Q19601,Q19565,league,league
Q1422772,Q392130,league,league
Q564216,Q209318,league,league
Q656134,Q1473324,league,league
Q2504228,Q751826,league,league
Q212819,Q201671,league,league
Q18525,Q58916,league,league
Q6416901,Q18571,league,league
Q1421829,Q934724,league,league
Q1719039,Q116909,league,league
Q730151,Q190001,league,league
Q19470,Q19510,league,league
Q846062,Q116909,league,league
Q1972199,Q1095556,league,league
Q434136,Q82595,league,participant of
Q1054218,Q1208358,league,league
Q553293,Q540636,league,league
Q5916414,Q1134569,league,league
Q187528,Q216022,league,league
Q18747,Q9448,league,league
Q221940,Q216022,league,league
Q483074,Q485400,league,league
Q274566,Q15062840,league,league
Q2756400,Q427823,league,league
Q870182,Q217374,league,league
Q20051399,Q129950,league,league
Q18721,Q19510,league,league
Q3114501,Q1421208,league,league
Q425599,Q217016,league,league
Q7109151,Q1032175,league,league
Q19644,Q19565,league,league
Q3487037,Q1186801,league,league
Q904186,Q1473324,league,league
Q738886,Q217016,league,league
Q324589,Q223170,league,league
Q239663,Q391006,league,league
Q357563,Q464995,league,league
Q6630,Q194052,league,league
Q1102931,Q1146403,league,league
Q4119600,Q4412524,league,league
Q605044,Q954911,league,league
Q8812,Q324867,league,league
Q1289495,Q318480,league,league
Q1345161,Q177138,league,league
Q772843,Q1513746,league,league
Q2132112,Q1824922,league,league
Q29112,Q182165,league,league
Q321061,Q202699,league,league
Q188143,Q1215892,league,league
Q2219286,Q59041,league,league
Q1198933,Q44763,league,league
Q179658,Q237753,league,league
Q1537142,Q862240,league,league
Q141931,Q154069,league,league
Q1518257,Q6002,league,league
Q6417906,Q793457,league,league
Q7756939,Q2456091,record label,record label
Q3725354,Q4042365,record label,record label
Q22077934,Q2093233,record label,record label
Q5976542,Q935090,record label,record label
Q7818699,Q3106841,record label,record label
Q3303251,Q3566715,record label,record label
Q4921500,Q2386070,record label,record label
Q3884245,Q477213,record label,record label
Q16319658,Q11173360,record label,record label
Q4039540,Q2333358,record label,record label
Q6146948,Q6144306,record label,record label
Q17041343,Q6318209,record label,record label
Q1360364,Q2291171,record label,record label
Q211277,Q3716272,record label,record label
Q4999793,Q1124849,record label,record label
Q29469145,Q645889,record label,record label
Q179157,Q798658,record label,record label
Q7473480,Q6411901,record label,record label
Q2707288,Q726251,record label,record label
Q5227945,Q203059,record label,subsidiary
Q1126131,Q1849138,record label,record label
Q391348,Q231694,record label,record label
Q1679603,Q3104967,record label,record label
Q437752,Q183387,record label,record label
Q12810146,Q7532877,record label,record label
Q7897671,Q2718029,record label,record label
Q3358932,Q543707,record label,record label
Q6911126,Q7923012,record label,record label
Q1514314,Q27184,record label,record label
Q4792152,Q183387,record label,record label
Q1090989,Q202440,record label,record label
Q715890,Q551566,record label,record label
Q3772717,Q1741329,record label,record label
Q2897111,Q645889,record label,record label
Q933308,Q202440,record label,record label
Q62437,Q180277,record label,record label
Q2064784,Q960732,record label,record label
Q6411351,Q1390427,record label,record label
Q62766,Q1153032,record label,record label
Q207867,Q578943,record label,record label
Q1430380,Q438628,record label,record label
Q7797897,Q216364,record label,record label
Q20767251,Q1073478,record label,record label
Q229379,Q202440,record label,record label
Q5600969,Q2338889,record label,record label
Q20814186,Q216364,record label,record label
Q915714,Q1758109,record label,record label
Q608208,Q1759608,record label,record label
Q1394180,Q429296,record label,subsidiary
Q7379659,Q2576206,record label,record label
Q15303738,Q2310883,record label,record label
Q408972,Q202440,record label,record label
Q312275,Q5216047,record label,record label
Q3778496,Q38903,record label,record label
Q221358,Q933025,record label,record label
Q935844,Q664167,record label,record label
Q5466654,Q1399294,record label,record label
Q7375030,Q6753829,record label,record label
Q498745,Q1128607,record label,record label
Q4906303,Q3500041,record label,record label
Q1472145,Q7694262,record label,record label
Q1163502,Q43327,record label,record label
Q7745303,Q3716272,record label,record label
Q5021655,Q155152,record label,record label
Q1332134,Q726251,record label,record label
Q18164680,Q202585,record label,record label
Q1041341,Q847018,record label,record label
Q5422727,Q2297757,record label,record label
Q7046403,Q1529513,record label,record label
Q5750287,Q207922,distributor,distributor
Q15123777,Q159846,distributor,distributor
Q7805150,Q215616,distributor,original network
Q484871,Q159846,distributor,distributor
Q1282209,Q1535788,distributor,distributor
Q1444746,Q168383,distributor,distributor
Q7755326,Q168383,distributor,distributor
Q7813873,Q201487,distributor,distributor
Q797242,Q168383,distributor,distributor
Q1113987,Q168383,distributor,distributor
Q3850489,Q540590,distributor,main subject
Q3038238,Q126399,distributor,distributor
Q4424338,Q4677110,distributor,distributor
Q45318,Q1344736,distributor,distributor
Q938137,Q179200,distributor,distributor
Q17297931,Q501476,distributor,developer
Q2877834,Q1323594,distributor,distributor
Q3607677,Q774682,distributor,distributor
Q2800583,Q267282,distributor,distributor
Q389303,Q8007810,distributor,distributor
Q20656805,Q649649,distributor,distributor
Q26683704,Q17082833,distributor,distributor
Q7763687,Q219400,distributor,distributor
Q1194296,Q219400,distributor,distributor
Q21527875,Q16248298,distributor,distributor
Q567996,Q953040,distributor,distributor
Q27959303,Q186941,distributor,distributor
Q5507995,Q1530721,distributor,distributor
Q8025669,Q7414,distributor,publisher
Q1922615,Q179922,distributor,distributor
Q3842359,Q465224,distributor,distributor
Q4906024,Q2116093,distributor,distributor
Q326428,Q159846,distributor,distributor
Q642559,Q192557,distributor,distributor
Q27890317,Q178837,distributor,original network
Q1781285,Q16248298,distributor,distributor
Q21450513,Q4121965,distributor,distributor
Q1194869,Q465224,distributor,distributor
Q960883,Q267282,distributor,distributor
Q726634,Q219400,distributor,distributor
Q927949,Q4010298,distributor,distributor
Q1476951,Q168383,distributor,distributor
Q1194524,Q126399,distributor,distributor
Q20002191,Q186941,distributor,distributor
Q1166556,Q1696916,distributor,distributor
Q588010,Q23633,distributor,distributor
Q232161,Q649649,distributor,distributor
Q21528105,Q907311,distributor,original network
Q1631822,Q186941,distributor,distributor
Q20031734,Q2553434,distributor,developer
Q7751786,Q287149,distributor,original network
Q3965802,Q1172062,distributor,distributor
Q587419,Q267282,distributor,distributor
Q7750532,Q774682,distributor,main subject
Q1765497,Q3685076,distributor,distributor
Q28961112,Q774682,distributor,distributor
Q2265734,Q126399,distributor,distributor
Q15046091,Q1323594,distributor,distributor
Q783461,Q159846,distributor,distributor
Q28214,Q907311,distributor,original network
Q5159978,Q4763574,distributor,distributor
Q5515217,Q7907096,distributor,distributor
Q13515775,Q312,distributor,publisher
Q283586,Q1138789,distributor,distributor
Q27921157,Q515869,distributor,publisher
Q7769093,Q186941,distributor,distributor
Q29465710,Q21880729,distributor,distributor
Q388319,Q159846,distributor,distributor
Q7522737,Q267282,distributor,distributor
Q697014,Q1370297,distributor,distributor
Q6469544,Q7508209,screenwriter,director
Q7553905,Q4500,screenwriter,screenwriter
Q4027007,Q433800,screenwriter,after a work by
Q13424359,Q10301318,screenwriter,director
Q320384,Q276817,screenwriter,screenwriter
Q17022860,Q4799674,screenwriter,screenwriter
Q7937978,Q7403109,screenwriter,director
Q629975,Q337658,screenwriter,screenwriter
Q6139517,Q6626361,screenwriter,screenwriter
Q16248158,Q14566057,screenwriter,director
Q908533,Q378639,screenwriter,screenwriter
Q18708890,Q5421289,screenwriter,screenwriter
Q5376799,Q4727182,screenwriter,screenwriter
Q13444715,Q713912,screenwriter,screenwriter
Q705387,Q294773,screenwriter,screenwriter
Q1475728,Q512062,screenwriter,after a work by
Q7752782,Q818119,screenwriter,director
Q6749720,Q3547025,screenwriter,director
Q20201985,Q7285862,screenwriter,screenwriter
Q2253656,Q1902733,screenwriter,director
Q7753261,Q14540,screenwriter,screenwriter
Q1269007,Q452602,screenwriter,composer
Q1419676,Q73506,screenwriter,screenwriter
Q1125349,Q16192627,screenwriter,screenwriter
Q18811612,Q6026902,screenwriter,director
Q12129930,Q376131,screenwriter,director
Q246656,Q93444,screenwriter,after a work by
Q18210140,Q4849740,screenwriter,director
Q5477105,Q1159071,screenwriter,screenwriter
Q1130395,Q52488,screenwriter,screenwriter
Q6189574,Q3837650,screenwriter,director
Q3424202,Q174648,screenwriter,screenwriter
Q18533315,Q3350141,screenwriter,screenwriter
Q4038832,Q3481956,screenwriter,screenwriter
Q16251585,Q1321778,screenwriter,screenwriter
Q21010845,Q364864,screenwriter,director
Q17086126,Q511432,screenwriter,screenwriter
Q7033697,Q433708,screenwriter,after a work by
Q182944,Q294773,screenwriter,screenwriter
Q18351190,Q23772110,screenwriter,director
Q1992646,Q3009018,screenwriter,screenwriter
Q5230422,Q4881554,screenwriter,screenwriter
Q635569,Q19517826,screenwriter,screenwriter
Q538295,Q5593190,screenwriter,screenwriter
Q3369166,Q964862,screenwriter,screenwriter
Q6373569,Q4754513,screenwriter,screenwriter
Q11907224,Q6831723,screenwriter,screenwriter
Q4826295,Q7586376,screenwriter,director
Q309003,Q179497,screenwriter,director
Q7736467,Q3568469,screenwriter,director
Q3986421,Q1506837,screenwriter,screenwriter
Q500044,Q979175,screenwriter,screenwriter
Q18387990,Q2738917,screenwriter,screenwriter
Q7271752,Q11036795,screenwriter,screenwriter
Q611100,Q29055,screenwriter,screenwriter
Q5312175,Q2088074,screenwriter,director
Q1741078,Q133631,screenwriter,screenwriter
Q1061237,Q954319,screenwriter,screenwriter
Q7811047,Q55690,screenwriter,screenwriter
Q1302846,Q318287,screenwriter,screenwriter
Q402645,Q4910314,screenwriter,screenwriter
Q1068272,Q1340238,screenwriter,screenwriter
Q235339,Q72792,screenwriter,director
Q7562772,Q250608,screenwriter,director
Q15043347,Q514527,screenwriter,screenwriter
Q4224570,Q2457075,screenwriter,screenwriter
Q699224,Q2495376,screenwriter,after a work by
Q4004361,Q5497986,screenwriter,after a work by
Q4657246,Q116760,screenwriter,director
Q3747836,Q11152,sports season of league or competition,sports season of league or competition
Q2375531,Q206813,sports season of league or competition,sports season of league or competition
Q432279,Q484028,sports season of league or competition,sports season of league or competition
Q16836417,Q326859,sports season of league or competition,sports season of league or competition
Q18922902,Q2378848,sports season of league or competition,sports season of league or competition
Q600117,Q617335,sports season of league or competition,sports season of league or competition
Q2609409,Q1215884,sports season of league or competition,sports season of league or competition
Q16841839,Q6545718,sports season of league or competition,sports season of league or competition
Q3107928,Q1163715,sports season of league or competition,sports season of league or competition
Q2575176,Q11151,sports season of league or competition,sports season of league or competition
Q1088663,Q484028,sports season of league or competition,sports season of league or competition
Q745747,Q190163,sports season of league or competition,sports season of league or competition
Q524097,Q1215892,sports season of league or competition,sports season of league or competition
Q4616608,Q2725641,sports season of league or competition,sports season of league or competition
Q1386662,Q11151,sports season of league or competition,sports season of league or competition
Q929805,Q1215892,sports season of league or competition,sports season of league or competition
Q1753746,Q1215884,sports season of league or competition,sports season of league or competition
Q21189380,Q3248855,sports season of league or competition,sports season of league or competition
Q2315376,Q490700,sports season of league or competition,sports season of league or competition
Q19867784,Q7247985,sports season of league or competition,sports season of league or competition
Q848488,Q527513,sports season of league or competition,sports season of league or competition
Q2855716,Q1126104,sports season of league or competition,sports season of league or competition
Q605251,Q18543,sports season of league or competition,sports season of league or competition
Q1246566,Q1215884,sports season of league or competition,sports season of league or competition
